_id,CODST,ALT,LAT,LON,DATCLIM,TMED,TMAX,TMIN,R24
4349,15310,69.00,45.4730556,28.0322222,2000-11-18T00:00:00,10.9,15.8,7.9,
4350,15310,69.00,45.4730556,28.0322222,2000-11-19T00:00:00,10.0,14.3,6.8,
4351,15310,69.00,45.4730556,28.0322222,2000-11-20T00:00:00,9.8,14.2,7.7,
4352,15310,69.00,45.4730556,28.0322222,2000-11-21T00:00:00,6.8,8.8,5.9,
4353,15310,69.00,45.4730556,28.0322222,2000-11-22T00:00:00,8.5,9.2,7.3,0.8
4354,15310,69.00,45.4730556,28.0322222,2000-11-23T00:00:00,7.8,9.0,7.0,
4355,15310,69.00,45.4730556,28.0322222,2000-11-24T00:00:00,8.2,10.1,6.5,
4356,15310,69.00,45.4730556,28.0322222,2000-11-25T00:00:00,7.9,11.7,4.9,
4357,15310,69.00,45.4730556,28.0322222,2000-11-26T00:00:00,9.7,12.2,5.0,1.8
4358,15310,69.00,45.4730556,28.0322222,2000-11-27T00:00:00,9.0,12.2,2.3,15.5
4359,15310,69.00,45.4730556,28.0322222,2000-11-28T00:00:00,1.4,2.5,0.6,15.8
4360,15310,69.00,45.4730556,28.0322222,2000-11-29T00:00:00,1.3,3.0,0.5,1.6
4361,15310,69.00,45.4730556,28.0322222,2000-11-30T00:00:00,1.2,2.4,0.2,
4362,15310,69.00,45.4730556,28.0322222,2000-12-01T00:00:00,2.2,3.0,1.7,
4363,15310,69.00,45.4730556,28.0322222,2000-12-02T00:00:00,2.0,2.7,1.6,
4364,15310,69.00,45.4730556,28.0322222,2000-12-03T00:00:00,1.2,2.4,0.3,0.1
4365,15310,69.00,45.4730556,28.0322222,2000-12-04T00:00:00,2.2,3.5,0.9,0.1
4366,15310,69.00,45.4730556,28.0322222,2000-12-05T00:00:00,1.1,2.4,-0.7,0.1
4367,15310,69.00,45.4730556,28.0322222,2000-12-06T00:00:00,2.8,4.5,2.0,
4368,15310,69.00,45.4730556,28.0322222,2000-12-07T00:00:00,4.1,6.5,1.6,
4369,15310,69.00,45.4730556,28.0322222,2000-12-08T00:00:00,4.0,6.8,1.2,0.4
4370,15310,69.00,45.4730556,28.0322222,2000-12-09T00:00:00,3.2,7.5,0.5,
4371,15310,69.00,45.4730556,28.0322222,2000-12-10T00:00:00,1.5,3.8,0.0,
4372,15310,69.00,45.4730556,28.0322222,2000-12-11T00:00:00,3.2,4.5,1.7,1.1
4373,15310,69.00,45.4730556,28.0322222,2000-12-12T00:00:00,7.3,11.5,3.5,
4374,15310,69.00,45.4730556,28.0322222,2000-12-13T00:00:00,5.7,8.2,4.0,
4375,15310,69.00,45.4730556,28.0322222,2000-12-14T00:00:00,7.1,8.4,5.4,1.2
4376,15310,69.00,45.4730556,28.0322222,2000-12-15T00:00:00,6.3,10.2,3.3,
4377,15310,69.00,45.4730556,28.0322222,2000-12-16T00:00:00,7.7,10.3,5.8,1.7
4378,15310,69.00,45.4730556,28.0322222,2000-12-17T00:00:00,4.3,9.4,1.4,1.3
4379,15310,69.00,45.4730556,28.0322222,2000-12-18T00:00:00,2.8,6.5,-0.7,
4380,15310,69.00,45.4730556,28.0322222,2000-12-19T00:00:00,1.6,6.0,-2.1,0.1
4381,15310,69.00,45.4730556,28.0322222,2000-12-20T00:00:00,-0.4,2.3,-1.4,0.4
4382,15310,69.00,45.4730556,28.0322222,2000-12-21T00:00:00,-4.0,-1.2,-5.5,0.0
4383,15310,69.00,45.4730556,28.0322222,2000-12-22T00:00:00,-4.8,-1.6,-7.8,
4384,15310,69.00,45.4730556,28.0322222,2000-12-23T00:00:00,-5.2,-0.4,-9.5,
4385,15310,69.00,45.4730556,28.0322222,2000-12-24T00:00:00,-3.9,0.9,-7.6,
4386,15310,69.00,45.4730556,28.0322222,2000-12-25T00:00:00,0.0,6.0,-4.8,
4387,15310,69.00,45.4730556,28.0322222,2000-12-26T00:00:00,6.2,11.9,2.0,
4388,15310,69.00,45.4730556,28.0322222,2000-12-27T00:00:00,9.3,14.8,4.3,
4389,15310,69.00,45.4730556,28.0322222,2000-12-28T00:00:00,12.8,17.4,9.2,
4390,15310,69.00,45.4730556,28.0322222,2000-12-29T00:00:00,12.0,15.6,10.0,
4391,15310,69.00,45.4730556,28.0322222,2000-12-30T00:00:00,10.3,13.5,7.4,0.0
4392,15310,69.00,45.4730556,28.0322222,2000-12-31T00:00:00,4.9,11.2,2.3,
4393,15335,4.36,45.1905556,28.8241667,2000-01-01T00:00:00,-1.5,1.8,-3.3,29.0
4394,15335,4.36,45.1905556,28.8241667,2000-01-02T00:00:00,-4.6,-2.5,-6.5,
4395,15335,4.36,45.1905556,28.8241667,2000-01-03T00:00:00,-3.3,1.5,-8.0,
4396,15335,4.36,45.1905556,28.8241667,2000-01-04T00:00:00,-4.0,0.1,-8.2,0.6
4397,15335,4.36,45.1905556,28.8241667,2000-01-05T00:00:00,-6.8,-4.4,-12.0,
4398,15335,4.36,45.1905556,28.8241667,2000-01-06T00:00:00,-2.1,0.5,-6.0,4.5
4399,15335,4.36,45.1905556,28.8241667,2000-01-07T00:00:00,0.4,1.8,-1.2,1.1
4400,15335,4.36,45.1905556,28.8241667,2000-01-08T00:00:00,0.8,2.2,0.0,
4401,15335,4.36,45.1905556,28.8241667,2000-01-09T00:00:00,-0.1,1.3,-1.0,
4402,15335,4.36,45.1905556,28.8241667,2000-01-10T00:00:00,-3.1,-0.5,-4.7,
4403,15335,4.36,45.1905556,28.8241667,2000-01-11T00:00:00,-2.8,-2.0,-4.0,
4404,15335,4.36,45.1905556,28.8241667,2000-01-12T00:00:00,-2.1,0.0,-5.5,0.0
4405,15335,4.36,45.1905556,28.8241667,2000-01-13T00:00:00,-3.9,-0.4,-6.0,
4406,15335,4.36,45.1905556,28.8241667,2000-01-14T00:00:00,-1.6,0.6,-3.5,0.0
4407,15335,4.36,45.1905556,28.8241667,2000-01-15T00:00:00,-2.0,0.0,-4.5,
4408,15335,4.36,45.1905556,28.8241667,2000-01-16T00:00:00,-3.3,-2.0,-5.0,
4409,15335,4.36,45.1905556,28.8241667,2000-01-17T00:00:00,-2.3,-0.8,-3.5,0.0
4410,15335,4.36,45.1905556,28.8241667,2000-01-18T00:00:00,-0.1,3.2,-2.5,0.8
4411,15335,4.36,45.1905556,28.8241667,2000-01-19T00:00:00,-0.6,2.5,-3.3,
4412,15335,4.36,45.1905556,28.8241667,2000-01-20T00:00:00,-3.6,-1.1,-5.5,
4413,15335,4.36,45.1905556,28.8241667,2000-01-21T00:00:00,-1.4,2.0,-5.4,
4414,15335,4.36,45.1905556,28.8241667,2000-01-22T00:00:00,-4.3,2.0,-6.5,0.0
4415,15335,4.36,45.1905556,28.8241667,2000-01-23T00:00:00,-5.4,1.0,-11.5,0.1
4416,15335,4.36,45.1905556,28.8241667,2000-01-24T00:00:00,-2.7,0.5,-6.6,16.8
4417,15335,4.36,45.1905556,28.8241667,2000-01-25T00:00:00,-9.9,-6.3,-11.5,0.0
4418,15335,4.36,45.1905556,28.8241667,2000-01-26T00:00:00,-9.1,-3.5,-15.3,
4419,15335,4.36,45.1905556,28.8241667,2000-01-27T00:00:00,-2.4,0.5,-7.2,
4420,15335,4.36,45.1905556,28.8241667,2000-01-28T00:00:00,-0.5,5.0,-5.5,
4421,15335,4.36,45.1905556,28.8241667,2000-01-29T00:00:00,-3.7,2.7,-12.0,
4422,15335,4.36,45.1905556,28.8241667,2000-01-30T00:00:00,3.5,6.0,-1.0,
4423,15335,4.36,45.1905556,28.8241667,2000-01-31T00:00:00,3.3,7.0,1.0,1.2
4424,15335,4.36,45.1905556,28.8241667,2000-02-01T00:00:00,3.9,7.6,1.5,
4425,15335,4.36,45.1905556,28.8241667,2000-02-02T00:00:00,7.4,12.6,1.4,
4426,15335,4.36,45.1905556,28.8241667,2000-02-03T00:00:00,4.4,9.0,0.2,0.0
4427,15335,4.36,45.1905556,28.8241667,2000-02-04T00:00:00,1.4,4.7,-0.3,0.2
4428,15335,4.36,45.1905556,28.8241667,2000-02-05T00:00:00,1.1,3.6,-2.2,0.2
4429,15335,4.36,45.1905556,28.8241667,2000-02-06T00:00:00,4.9,7.6,2.2,0.0
4430,15335,4.36,45.1905556,28.8241667,2000-02-07T00:00:00,6.5,14.5,0.5,0.0
4431,15335,4.36,45.1905556,28.8241667,2000-02-08T00:00:00,9.4,15.3,4.5,
4432,15335,4.36,45.1905556,28.8241667,2000-02-09T00:00:00,8.3,13.1,3.9,
4433,15335,4.36,45.1905556,28.8241667,2000-02-10T00:00:00,5.8,8.3,4.2,0.1
4434,15335,4.36,45.1905556,28.8241667,2000-02-11T00:00:00,3.3,11.5,-2.5,
4435,15335,4.36,45.1905556,28.8241667,2000-02-12T00:00:00,0.2,4.2,-2.0,
4436,15335,4.36,45.1905556,28.8241667,2000-02-13T00:00:00,1.1,2.4,0.2,
4437,15335,4.36,45.1905556,28.8241667,2000-02-14T00:00:00,3.0,7.4,0.5,0.0
4438,15335,4.36,45.1905556,28.8241667,2000-02-15T00:00:00,2.0,4.6,0.3,6.5
4439,15335,4.36,45.1905556,28.8241667,2000-02-16T00:00:00,0.6,8.0,-5.2,
4440,15335,4.36,45.1905556,28.8241667,2000-02-17T00:00:00,4.5,8.2,0.5,
4441,15335,4.36,45.1905556,28.8241667,2000-02-18T00:00:00,5.9,9.2,2.5,12.2
4442,15335,4.36,45.1905556,28.8241667,2000-02-19T00:00:00,1.4,3.0,0.0,2.1
4443,15335,4.36,45.1905556,28.8241667,2000-02-20T00:00:00,1.1,6.5,-3.4,
4444,15335,4.36,45.1905556,28.8241667,2000-02-21T00:00:00,2.5,5.6,0.7,5.0
4445,15335,4.36,45.1905556,28.8241667,2000-02-22T00:00:00,-0.3,1.8,-2.4,
4446,15335,4.36,45.1905556,28.8241667,2000-02-23T00:00:00,-2.3,1.3,-4.6,
4447,15335,4.36,45.1905556,28.8241667,2000-02-24T00:00:00,-0.8,2.0,-4.0,
4448,15335,4.36,45.1905556,28.8241667,2000-02-25T00:00:00,1.2,6.5,-4.0,
4449,15335,4.36,45.1905556,28.8241667,2000-02-26T00:00:00,3.4,6.0,1.5,1.8
4450,15335,4.36,45.1905556,28.8241667,2000-02-27T00:00:00,2.9,6.3,1.0,0.7
4451,15335,4.36,45.1905556,28.8241667,2000-02-28T00:00:00,0.6,5.4,-2.2,
4452,15335,4.36,45.1905556,28.8241667,2000-02-29T00:00:00,1.7,7.5,-2.5,
4453,15335,4.36,45.1905556,28.8241667,2000-03-01T00:00:00,2.7,7.7,-0.5,
4454,15335,4.36,45.1905556,28.8241667,2000-03-02T00:00:00,4.5,9.2,0.2,
4455,15335,4.36,45.1905556,28.8241667,2000-03-03T00:00:00,4.7,5.9,3.5,3.0
4456,15335,4.36,45.1905556,28.8241667,2000-03-04T00:00:00,5.1,13.2,0.2,
4457,15335,4.36,45.1905556,28.8241667,2000-03-05T00:00:00,5.9,8.7,2.9,1.8
4458,15335,4.36,45.1905556,28.8241667,2000-03-06T00:00:00,1.8,4.5,-0.4,0.0
4459,15335,4.36,45.1905556,28.8241667,2000-03-07T00:00:00,3.1,9.4,-2.5,
4460,15335,4.36,45.1905556,28.8241667,2000-03-08T00:00:00,7.8,16.0,0.6,
4461,15335,4.36,45.1905556,28.8241667,2000-03-09T00:00:00,12.2,20.0,6.5,
4462,15335,4.36,45.1905556,28.8241667,2000-03-10T00:00:00,7.9,15.1,3.3,0.6
4463,15335,4.36,45.1905556,28.8241667,2000-03-11T00:00:00,3.8,8.3,0.6,
4464,15335,4.36,45.1905556,28.8241667,2000-03-12T00:00:00,5.7,10.0,3.0,0.0
4465,15335,4.36,45.1905556,28.8241667,2000-03-13T00:00:00,2.7,6.8,-0.4,
4466,15335,4.36,45.1905556,28.8241667,2000-03-14T00:00:00,3.2,8.5,-2.0,
4467,15335,4.36,45.1905556,28.8241667,2000-03-15T00:00:00,6.1,11.9,2.8,
4468,15335,4.36,45.1905556,28.8241667,2000-03-16T00:00:00,3.4,11.5,2.0,1.6
4469,15335,4.36,45.1905556,28.8241667,2000-03-17T00:00:00,1.5,8.4,-3.0,0.4
4470,15335,4.36,45.1905556,28.8241667,2000-03-18T00:00:00,2.7,8.0,-2.5,0.0
4471,15335,4.36,45.1905556,28.8241667,2000-03-19T00:00:00,2.9,7.8,-0.5,
4472,15335,4.36,45.1905556,28.8241667,2000-03-20T00:00:00,2.2,7.8,-2.8,0.0
4473,15335,4.36,45.1905556,28.8241667,2000-03-21T00:00:00,2.8,6.5,0.0,0.0
4474,15335,4.36,45.1905556,28.8241667,2000-03-22T00:00:00,3.7,9.5,-0.5,
4475,15335,4.36,45.1905556,28.8241667,2000-03-23T00:00:00,5.4,14.0,-1.0,
4476,15335,4.36,45.1905556,28.8241667,2000-03-24T00:00:00,9.2,18.0,2.0,
4477,15335,4.36,45.1905556,28.8241667,2000-03-25T00:00:00,6.7,10.6,4.2,
4478,15335,4.36,45.1905556,28.8241667,2000-03-26T00:00:00,7.6,14.3,3.0,
4479,15335,4.36,45.1905556,28.8241667,2000-03-27T00:00:00,8.0,15.6,4.0,
4480,15335,4.36,45.1905556,28.8241667,2000-03-28T00:00:00,14.3,21.6,7.0,
4481,15335,4.36,45.1905556,28.8241667,2000-03-29T00:00:00,9.5,16.5,6.3,
4482,15335,4.36,45.1905556,28.8241667,2000-03-30T00:00:00,8.5,14.0,5.7,
4483,15335,4.36,45.1905556,28.8241667,2000-03-31T00:00:00,10.3,16.3,7.0,1.4
4484,15335,4.36,45.1905556,28.8241667,2000-04-01T00:00:00,11.3,17.9,7.2,
4485,15335,4.36,45.1905556,28.8241667,2000-04-02T00:00:00,11.4,16.0,8.2,2.2
4486,15335,4.36,45.1905556,28.8241667,2000-04-03T00:00:00,13.0,20.6,6.9,
4487,15335,4.36,45.1905556,28.8241667,2000-04-04T00:00:00,12.4,17.7,8.5,
4488,15335,4.36,45.1905556,28.8241667,2000-04-05T00:00:00,14.7,22.5,9.0,
4489,15335,4.36,45.1905556,28.8241667,2000-04-06T00:00:00,15.8,20.6,12.8,
4490,15335,4.36,45.1905556,28.8241667,2000-04-07T00:00:00,5.5,13.2,3.6,0.8
4491,15335,4.36,45.1905556,28.8241667,2000-04-08T00:00:00,7.4,11.1,4.3,0.0
4492,15335,4.36,45.1905556,28.8241667,2000-04-09T00:00:00,7.6,11.7,4.5,
4493,15335,4.36,45.1905556,28.8241667,2000-04-10T00:00:00,7.7,13.5,2.5,
4494,15335,4.36,45.1905556,28.8241667,2000-04-11T00:00:00,8.8,14.8,4.0,
4495,15335,4.36,45.1905556,28.8241667,2000-04-12T00:00:00,8.8,15.5,3.0,
4496,15335,4.36,45.1905556,28.8241667,2000-04-13T00:00:00,10.7,20.3,6.0,
4497,15335,4.36,45.1905556,28.8241667,2000-04-14T00:00:00,12.3,21.2,3.5,
4498,15335,4.36,45.1905556,28.8241667,2000-04-15T00:00:00,13.4,21.2,8.1,
4499,15335,4.36,45.1905556,28.8241667,2000-04-16T00:00:00,13.8,22.0,11.2,
4500,15335,4.36,45.1905556,28.8241667,2000-04-17T00:00:00,15.0,22.0,10.9,
4501,15335,4.36,45.1905556,28.8241667,2000-04-18T00:00:00,14.2,21.5,7.0,
4502,15335,4.36,45.1905556,28.8241667,2000-04-19T00:00:00,15.2,20.0,11.5,0.6
4503,15335,4.36,45.1905556,28.8241667,2000-04-20T00:00:00,15.2,17.3,13.6,10.0
4504,15335,4.36,45.1905556,28.8241667,2000-04-21T00:00:00,16.1,20.2,13.8,4.4
4505,15335,4.36,45.1905556,28.8241667,2000-04-22T00:00:00,14.5,18.5,12.6,0.7
4506,15335,4.36,45.1905556,28.8241667,2000-04-23T00:00:00,14.7,17.2,13.6,3.1
4507,15335,4.36,45.1905556,28.8241667,2000-04-24T00:00:00,14.0,16.6,12.5,2.5
4508,15335,4.36,45.1905556,28.8241667,2000-04-25T00:00:00,12.9,15.0,11.0,0.0
4509,15335,4.36,45.1905556,28.8241667,2000-04-26T00:00:00,14.2,20.7,10.5,
4510,15335,4.36,45.1905556,28.8241667,2000-04-27T00:00:00,15.5,22.5,8.0,
4511,15335,4.36,45.1905556,28.8241667,2000-04-28T00:00:00,19.1,25.6,12.0,
4512,15335,4.36,45.1905556,28.8241667,2000-04-29T00:00:00,19.0,24.0,12.5,
4513,15335,4.36,45.1905556,28.8241667,2000-04-30T00:00:00,19.2,25.0,12.8,
4514,15335,4.36,45.1905556,28.8241667,2000-05-01T00:00:00,20.4,28.2,11.5,
4515,15335,4.36,45.1905556,28.8241667,2000-05-02T00:00:00,13.4,23.0,8.9,1.5
4516,15335,4.36,45.1905556,28.8241667,2000-05-03T00:00:00,10.3,15.6,4.2,
4517,15335,4.36,45.1905556,28.8241667,2000-05-04T00:00:00,11.9,18.4,2.6,
4518,15335,4.36,45.1905556,28.8241667,2000-05-05T00:00:00,12.5,19.2,4.4,
4519,15335,4.36,45.1905556,28.8241667,2000-05-06T00:00:00,15.7,23.0,7.4,
4520,15335,4.36,45.1905556,28.8241667,2000-05-07T00:00:00,19.5,25.7,12.4,
4521,15335,4.36,45.1905556,28.8241667,2000-05-08T00:00:00,14.2,21.2,8.4,
4522,15335,4.36,45.1905556,28.8241667,2000-05-09T00:00:00,15.3,22.3,6.9,
4523,15335,4.36,45.1905556,28.8241667,2000-05-10T00:00:00,18.6,27.0,10.4,
4524,15335,4.36,45.1905556,28.8241667,2000-05-11T00:00:00,21.4,27.3,14.5,
4525,15335,4.36,45.1905556,28.8241667,2000-05-12T00:00:00,22.3,29.0,15.4,
4526,15335,4.36,45.1905556,28.8241667,2000-05-13T00:00:00,15.4,23.6,12.1,0.6
4527,15335,4.36,45.1905556,28.8241667,2000-05-14T00:00:00,15.8,22.2,5.3,
4528,15335,4.36,45.1905556,28.8241667,2000-05-15T00:00:00,19.9,25.4,13.9,
4529,15335,4.36,45.1905556,28.8241667,2000-05-16T00:00:00,20.5,27.2,11.5,
4530,15335,4.36,45.1905556,28.8241667,2000-05-17T00:00:00,20.0,24.7,15.6,
4531,15335,4.36,45.1905556,28.8241667,2000-05-18T00:00:00,17.3,23.6,9.3,
4532,15335,4.36,45.1905556,28.8241667,2000-05-19T00:00:00,17.8,23.2,11.4,
4533,15335,4.36,45.1905556,28.8241667,2000-05-20T00:00:00,19.9,27.0,13.4,1.2
4534,15335,4.36,45.1905556,28.8241667,2000-05-21T00:00:00,20.2,26.2,12.4,0.0
4535,15335,4.36,45.1905556,28.8241667,2000-05-22T00:00:00,18.8,24.4,7.9,
4536,15335,4.36,45.1905556,28.8241667,2000-05-23T00:00:00,20.1,25.0,15.3,0.2
4537,15335,4.36,45.1905556,28.8241667,2000-05-24T00:00:00,17.3,22.2,14.9,0.0
4538,15335,4.36,45.1905556,28.8241667,2000-05-25T00:00:00,19.9,25.4,15.8,
4539,15335,4.36,45.1905556,28.8241667,2000-05-26T00:00:00,21.1,27.5,14.6,
4540,15335,4.36,45.1905556,28.8241667,2000-05-27T00:00:00,21.8,28.1,11.5,
4541,15335,4.36,45.1905556,28.8241667,2000-05-28T00:00:00,22.0,29.0,12.7,
4542,15335,4.36,45.1905556,28.8241667,2000-05-29T00:00:00,21.6,28.0,11.7,
4543,15335,4.36,45.1905556,28.8241667,2000-05-30T00:00:00,21.5,28.7,13.3,
4544,15335,4.36,45.1905556,28.8241667,2000-05-31T00:00:00,19.0,24.0,13.9,0.0
4545,15335,4.36,45.1905556,28.8241667,2000-06-01T00:00:00,17.6,21.8,10.6,0.0
4546,15335,4.36,45.1905556,28.8241667,2000-06-02T00:00:00,17.7,21.7,13.5,4.8
4547,15335,4.36,45.1905556,28.8241667,2000-06-03T00:00:00,20.5,26.3,14.3,
4548,15335,4.36,45.1905556,28.8241667,2000-06-04T00:00:00,22.7,29.3,15.5,
4549,15335,4.36,45.1905556,28.8241667,2000-06-05T00:00:00,24.0,30.0,17.2,
4550,15335,4.36,45.1905556,28.8241667,2000-06-06T00:00:00,24.5,31.8,16.2,
4551,15335,4.36,45.1905556,28.8241667,2000-06-07T00:00:00,24.6,32.2,14.0,
4552,15335,4.36,45.1905556,28.8241667,2000-06-08T00:00:00,22.7,26.9,18.6,
4553,15335,4.36,45.1905556,28.8241667,2000-06-09T00:00:00,20.1,25.5,15.0,
4554,15335,4.36,45.1905556,28.8241667,2000-06-10T00:00:00,20.4,26.3,12.4,
4555,15335,4.36,45.1905556,28.8241667,2000-06-11T00:00:00,20.4,26.8,10.0,
4556,15335,4.36,45.1905556,28.8241667,2000-06-12T00:00:00,21.1,28.0,10.6,
4557,15335,4.36,45.1905556,28.8241667,2000-06-13T00:00:00,24.7,32.7,15.6,
4558,15335,4.36,45.1905556,28.8241667,2000-06-14T00:00:00,24.2,28.7,21.0,
4559,15335,4.36,45.1905556,28.8241667,2000-06-15T00:00:00,24.4,30.4,16.7,
4560,15335,4.36,45.1905556,28.8241667,2000-06-16T00:00:00,22.9,30.2,16.0,0.0
4561,15335,4.36,45.1905556,28.8241667,2000-06-17T00:00:00,16.8,23.0,12.5,8.3
4562,15335,4.36,45.1905556,28.8241667,2000-06-18T00:00:00,15.3,20.1,11.5,1.5
4563,15335,4.36,45.1905556,28.8241667,2000-06-19T00:00:00,15.5,21.2,10.0,0.0
4564,15335,4.36,45.1905556,28.8241667,2000-06-20T00:00:00,18.4,22.7,13.0,
4565,15335,4.36,45.1905556,28.8241667,2000-06-21T00:00:00,19.5,24.8,14.3,0.2
4566,15335,4.36,45.1905556,28.8241667,2000-06-22T00:00:00,22.4,31.2,9.5,
4567,15335,4.36,45.1905556,28.8241667,2000-06-23T00:00:00,23.1,29.1,16.0,0.1
4568,15335,4.36,45.1905556,28.8241667,2000-06-24T00:00:00,23.4,28.5,18.5,
4569,15335,4.36,45.1905556,28.8241667,2000-06-25T00:00:00,25.1,31.0,18.0,0.4
4570,15335,4.36,45.1905556,28.8241667,2000-06-26T00:00:00,23.1,30.7,18.5,10.0
4571,15335,4.36,45.1905556,28.8241667,2000-06-27T00:00:00,19.0,23.0,16.0,19.4
4572,15335,4.36,45.1905556,28.8241667,2000-06-28T00:00:00,18.5,22.7,14.5,
4573,15335,4.36,45.1905556,28.8241667,2000-06-29T00:00:00,19.0,24.4,10.2,
4574,15335,4.36,45.1905556,28.8241667,2000-06-30T00:00:00,19.0,23.6,13.6,
4575,15335,4.36,45.1905556,28.8241667,2000-07-01T00:00:00,22.1,28.7,12.5,
4576,15335,4.36,45.1905556,28.8241667,2000-07-02T00:00:00,25.2,32.8,15.5,
4577,15335,4.36,45.1905556,28.8241667,2000-07-03T00:00:00,26.5,33.0,17.3,
4578,15335,4.36,45.1905556,28.8241667,2000-07-04T00:00:00,26.9,34.3,17.9,
4579,15335,4.36,45.1905556,28.8241667,2000-07-05T00:00:00,30.7,39.0,23.0,0.3
4580,15335,4.36,45.1905556,28.8241667,2000-07-06T00:00:00,27.8,33.4,20.7,
4581,15335,4.36,45.1905556,28.8241667,2000-07-07T00:00:00,24.3,29.4,18.4,
4582,15335,4.36,45.1905556,28.8241667,2000-07-08T00:00:00,23.8,30.3,14.4,
4583,15335,4.36,45.1905556,28.8241667,2000-07-09T00:00:00,26.2,35.8,20.3,
4584,15335,4.36,45.1905556,28.8241667,2000-07-10T00:00:00,22.0,26.0,18.6,
4585,15335,4.36,45.1905556,28.8241667,2000-07-11T00:00:00,20.9,27.5,12.4,
4586,15335,4.36,45.1905556,28.8241667,2000-07-12T00:00:00,22.9,27.2,18.5,
4587,15335,4.36,45.1905556,28.8241667,2000-07-13T00:00:00,23.2,28.5,19.0,0.3
4588,15335,4.36,45.1905556,28.8241667,2000-07-14T00:00:00,20.6,25.5,16.0,0.0
4589,15335,4.36,45.1905556,28.8241667,2000-07-15T00:00:00,19.9,27.5,9.6,
4590,15335,4.36,45.1905556,28.8241667,2000-07-16T00:00:00,21.4,26.5,15.5,
4591,15335,4.36,45.1905556,28.8241667,2000-07-17T00:00:00,22.2,27.7,16.7,0.9
4592,15335,4.36,45.1905556,28.8241667,2000-07-18T00:00:00,22.2,28.3,16.5,
4593,15335,4.36,45.1905556,28.8241667,2000-07-19T00:00:00,19.6,25.0,15.5,2.4
4594,15335,4.36,45.1905556,28.8241667,2000-07-20T00:00:00,20.6,25.5,16.6,
4595,15335,4.36,45.1905556,28.8241667,2000-07-21T00:00:00,21.6,27.7,15.5,
4596,15335,4.36,45.1905556,28.8241667,2000-07-22T00:00:00,21.1,25.6,17.2,
4597,15335,4.36,45.1905556,28.8241667,2000-07-23T00:00:00,23.1,28.8,19.3,
4598,15335,4.36,45.1905556,28.8241667,2000-07-24T00:00:00,24.3,31.5,17.0,
4599,15335,4.36,45.1905556,28.8241667,2000-07-25T00:00:00,28.4,37.2,18.0,
4600,15335,4.36,45.1905556,28.8241667,2000-07-26T00:00:00,28.5,34.5,23.5,
4601,15335,4.36,45.1905556,28.8241667,2000-07-27T00:00:00,27.0,34.5,19.2,
4602,15335,4.36,45.1905556,28.8241667,2000-07-28T00:00:00,24.1,29.6,17.7,
4603,15335,4.36,45.1905556,28.8241667,2000-07-29T00:00:00,23.9,28.5,18.2,
4604,15335,4.36,45.1905556,28.8241667,2000-07-30T00:00:00,23.3,28.0,20.0,0.3
4605,15335,4.36,45.1905556,28.8241667,2000-07-31T00:00:00,22.1,27.7,18.2,2.0
4606,15335,4.36,45.1905556,28.8241667,2000-08-01T00:00:00,21.5,26.3,16.7,0.2
4607,15335,4.36,45.1905556,28.8241667,2000-08-02T00:00:00,22.3,28.4,15.4,
4608,15335,4.36,45.1905556,28.8241667,2000-08-03T00:00:00,22.6,29.6,16.4,
4609,15335,4.36,45.1905556,28.8241667,2000-08-04T00:00:00,23.6,30.5,13.4,
4610,15335,4.36,45.1905556,28.8241667,2000-08-05T00:00:00,22.5,32.3,10.4,
4611,15335,4.36,45.1905556,28.8241667,2000-08-06T00:00:00,24.6,33.5,15.9,
4612,15335,4.36,45.1905556,28.8241667,2000-08-07T00:00:00,24.4,33.3,15.2,
4613,15335,4.36,45.1905556,28.8241667,2000-08-08T00:00:00,24.4,33.0,17.3,
4614,15335,4.36,45.1905556,28.8241667,2000-08-09T00:00:00,22.9,28.0,18.6,
4615,15335,4.36,45.1905556,28.8241667,2000-08-10T00:00:00,21.5,27.5,14.3,
4616,15335,4.36,45.1905556,28.8241667,2000-08-11T00:00:00,21.5,29.2,11.9,
4617,15335,4.36,45.1905556,28.8241667,2000-08-12T00:00:00,22.0,29.8,12.9,
4618,15335,4.36,45.1905556,28.8241667,2000-08-13T00:00:00,24.0,32.7,14.9,
4619,15335,4.36,45.1905556,28.8241667,2000-08-14T00:00:00,25.8,32.7,19.5,
4620,15335,4.36,45.1905556,28.8241667,2000-08-15T00:00:00,24.6,30.6,19.4,
4621,15335,4.36,45.1905556,28.8241667,2000-08-16T00:00:00,23.3,30.5,14.9,
4622,15335,4.36,45.1905556,28.8241667,2000-08-17T00:00:00,23.9,31.1,15.4,
4623,15335,4.36,45.1905556,28.8241667,2000-08-18T00:00:00,25.1,32.0,15.1,
4624,15335,4.36,45.1905556,28.8241667,2000-08-19T00:00:00,26.0,34.3,16.9,
4625,15335,4.36,45.1905556,28.8241667,2000-08-20T00:00:00,25.9,34.9,17.4,
4626,15335,4.36,45.1905556,28.8241667,2000-08-21T00:00:00,26.7,35.5,18.4,
4627,15335,4.36,45.1905556,28.8241667,2000-08-22T00:00:00,26.2,36.0,17.4,
4628,15335,4.36,45.1905556,28.8241667,2000-08-23T00:00:00,27.0,34.5,19.0,
4629,15335,4.36,45.1905556,28.8241667,2000-08-24T00:00:00,21.7,26.0,18.4,2.6
4630,15335,4.36,45.1905556,28.8241667,2000-08-25T00:00:00,20.2,27.6,11.3,
